EntrezGeneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType									
79811	SLTM	"SAFB-like, transcription modulator"	umls:C0017636	Glioblastoma	0.003582699	12	Biomarker									
5159	PDGFRB	"platelet-derived growth factor receptor, beta polypeptide"	umls:C0017636	Glioblastoma	0.003582699	12	Biomarker									
8731	RNMT	RNA (guanine-7-) methyltransferase	umls:C0017636	Glioblastoma	0.003582699	12	Biomarker									
1956	EGFR	epidermal growth factor receptor	umls:C1514422	Primary Glioblastoma	0.003582699	12	Biomarker									
348	APOE	apolipoprotein E	umls:C0017636	Glioblastoma	0.003449941	1	GeneticVariation									
2784	GNB3	"guanine nucleotide binding protein (G protein), beta polypeptide 3"	umls:C0017636	Glioblastoma	0.003449941	1	GeneticVariation									
3107	HLA-C	"major histocompatibility complex, class I, C"	umls:C0017636	Glioblastoma	0.003449941	1	GeneticVariation									
3106	HLA-B	"major histocompatibility complex, class I, B"	umls:C0017636	Glioblastoma	0.003449941	1	GeneticVariation									
5295	PIK3R1	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
1969	EPHA2	EPH receptor A2	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
3598	IL13RA2	"interleukin 13 receptor, alpha 2"	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
259266	ASPM	"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)"	umls:C0017636	Glioblastoma	0.003414249	3	Biomarker									
54106	TLR9	toll-like receptor 9	umls:C0017636	Glioblastoma	0.003414249	3	AlteredExpression									
5599	MAPK8	mitogen-activated protein kinase 8	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
8682	PEA15	phosphoprotein enriched in astrocytes 15	umls:C0017636	Glioblastoma	0.003414249	3	AlteredExpression									
6714	SRC	v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
5803	PTPRZ1	"protein tyrosine phosphatase, receptor-type, Z polypeptide 1"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
5781	PTPN11	"protein tyrosine phosphatase, non-receptor type 11"	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
2597	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	umls:C0017636	Glioblastoma	0.003414249	3	AlteredExpression									
1594	CYP27B1	"cytochrome P450, family 27, subfamily B, polypeptide 1"	umls:C0017636	Glioblastoma	0.003414249	4	GeneticVariation									
358	AQP1	aquaporin 1 (Colton blood group)	umls:C0017636	Glioblastoma	0.003414249	4	AlteredExpression									
8795	TNFRSF10B	"tumor necrosis factor receptor superfamily, member 10b"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
1398	CRK	v-crk avian sarcoma virus CT10 oncogene homolog	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
358	AQP1	aquaporin 1 (Colton blood group)	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
2597	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	umls:C0017636	Glioblastoma	0.003414249	3	Biomarker									
1969	EPHA2	EPH receptor A2	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
54106	TLR9	toll-like receptor 9	umls:C0017636	Glioblastoma	0.003414249	3	Biomarker									
5295	PIK3R1	"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
1594	CYP27B1	"cytochrome P450, family 27, subfamily B, polypeptide 1"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
3598	IL13RA2	"interleukin 13 receptor, alpha 2"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
5599	MAPK8	mitogen-activated protein kinase 8	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
5781	PTPN11	"protein tyrosine phosphatase, non-receptor type 11"	umls:C0017636	Glioblastoma	0.003414249	4	Biomarker									
8682	PEA15	phosphoprotein enriched in astrocytes 15	umls:C0017636	Glioblastoma	0.003414249	3	Biomarker									
1287	COL4A5	"collagen, type IV, alpha 5"	umls:C0017636	Glioblastoma	0.003284141	11	Biomarker									
7042	TGFB2	"transforming growth factor, beta 2"	umls:C0017636	Glioblastoma	0.003284141	11	Biomarker									
3596	IL13	interleukin 13	umls:C1621958	Glioblastoma Multiforme	0.003284141	11	Biomarker									
1287	COL4A5	"collagen, type IV, alpha 5"	umls:C1621958	Glioblastoma Multiforme	0.003284141	11	Biomarker									
1028	CDKN1C	"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
1958	EGR1	early growth response 1	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
29997	GLTSCR2	glioma tumor suppressor candidate region gene 2	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
8771	TNFRSF6B	"tumor necrosis factor receptor superfamily, member 6b, decoy"	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
8797	TNFRSF10A	"tumor necrosis factor receptor superfamily, member 10a"	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
11096	ADAMTS5	"ADAM metallopeptidase with thrombospondin type 1 motif, 5"	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
4035	LRP1	low density lipoprotein receptor-related protein 1	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
472	ATM	ataxia telangiectasia mutated	umls:C0017636	Glioblastoma	0.003115691	2	GeneticVariation									
3480	IGF1R	insulin-like growth factor 1 receptor	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
1839	HBEGF	heparin-binding EGF-like growth factor	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
51230	PHF20	PHD finger protein 20	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
6772	STAT1	"signal transducer and activator of transcription 1, 91kDa"	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
412	STS	"steroid sulfatase (microsomal), isozyme S"	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
1514	CTSL	cathepsin L	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
4282	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	umls:C0017636	Glioblastoma	0.003115691	2	AlteredExpression									
29108	PYCARD	PYD and CARD domain containing	umls:C0017636	Glioblastoma	0.003115691	2	PostTranslationalModification									
4914	NTRK1	"neurotrophic tyrosine kinase, receptor, type 1"	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
378	ARF4	ADP-ribosylation factor 4	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
4601	MXI1	"MAX interactor 1, dimerization protein"	umls:C0017636	Glioblastoma	0.003115691	3	AlteredExpression									
2014	EMP3	epithelial membrane protein 3	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
4035	LRP1	low density lipoprotein receptor-related protein 1	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
8771	TNFRSF6B	"tumor necrosis factor receptor superfamily, member 6b, decoy"	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
29997	GLTSCR2	glioma tumor suppressor candidate region gene 2	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
1958	EGR1	early growth response 1	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
4282	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
412	STS	"steroid sulfatase (microsomal), isozyme S"	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
1028	CDKN1C	"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
29108	PYCARD	PYD and CARD domain containing	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
3480	IGF1R	insulin-like growth factor 1 receptor	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
11096	ADAMTS5	"ADAM metallopeptidase with thrombospondin type 1 motif, 5"	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
4601	MXI1	"MAX interactor 1, dimerization protein"	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
472	ATM	ataxia telangiectasia mutated	umls:C0017636	Glioblastoma	0.003115691	2	Biomarker									
8797	TNFRSF10A	"tumor necrosis factor receptor superfamily, member 10a"	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
1839	HBEGF	heparin-binding EGF-like growth factor	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
1514	CTSL	cathepsin L	umls:C0017636	Glioblastoma	0.003115691	3	Biomarker									
1437	CSF2	colony stimulating factor 2 (granulocyte-macrophage)	umls:C0017636	Glioblastoma	0.002985583	10	Biomarker									
960	CD44	CD44 molecule (Indian blood group)	umls:C0017636	Glioblastoma	0.002985583	10	Biomarker									
5925	RB1	retinoblastoma 1	umls:C0017636	Glioblastoma	0.002985583	10	Biomarker									
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	umls:C1621958	Glioblastoma Multiforme	0.002985583	10	Biomarker									
5290	PIK3CA	"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"	umls:C1621958	Glioblastoma Multiforme	0.002985583	10	Biomarker									
2849	GPR26	G protein-coupled receptor 26	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3621	ING1	"inhibitor of growth family, member 1"	umls:C0017636	Glioblastoma	0.002817133	1	AlteredExpression									
63827	BCAN	brevican	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
3958	LGALS3	"lectin, galactoside-binding, soluble, 3"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
83596	BCL2L12	BCL2-like 12 (proline rich)	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
5578	PRKCA	"protein kinase C, alpha"	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
2043	EPHA4	EPH receptor A4	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3915	LAMC1	"laminin, gamma 1 (formerly LAMB2)"	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
5584	PRKCI	"protein kinase C, iota"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
706	TSPO	translocator protein (18kDa)	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
3490	IGFBP7	insulin-like growth factor binding protein 7	umls:C0017636	Glioblastoma	0.002817133	1	AlteredExpression									
3487	IGFBP4	insulin-like growth factor binding protein 4	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
664	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
598	BCL2L1	BCL2-like 1	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
11009	IL24	interleukin 24	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
93185	IGSF8	"immunoglobulin superfamily, member 8"	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3566	IL4R	interleukin 4 receptor	umls:C0017636	Glioblastoma	0.002817133	1	GeneticVariation									
9021	SOCS3	suppressor of cytokine signaling 3	umls:C0017636	Glioblastoma	0.002817133	2	PostTranslationalModification									
11200	CHEK2	checkpoint kinase 2	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
51147	ING4	"inhibitor of growth family, member 4"	umls:C0017636	Glioblastoma	0.002817133	1	AlteredExpression									
3265	HRAS	Harvey rat sarcoma viral oncogene homolog	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
3217	HOXB7	homeobox B7	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
2305	FOXM1	forkhead box M1	umls:C0017636	Glioblastoma	0.002817133	1	AlteredExpression									
3115	HLA-DPB1	"major histocompatibility complex, class II, DP beta 1"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
351	APP	amyloid beta (A4) precursor protein	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
407006	MIR221	microRNA 221	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
366	AQP9	aquaporin 9	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
407007	MIR222	microRNA 222	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
6469	SHH	sonic hedgehog	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
84525	HOPX	HOP homeobox	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
7298	TYMS	thymidylate synthetase	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
2950	GSTP1	glutathione S-transferase pi 1	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
1385	CREB1	cAMP responsive element binding protein 1	umls:C0017636	Glioblastoma	0.002817133	1	GeneticVariation									
3741	KCNA5	"potassium voltage-gated channel, shaker-related subfamily, member 5"	umls:C0017636	Glioblastoma	0.002817133	2	AlteredExpression									
3845	KRAS	Kirsten rat sarcoma viral oncogene homolog	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
991	CDC20	cell division cycle 20	umls:C0017636	Glioblastoma	0.002817133	1	AlteredExpression									
970	CD70	CD70 molecule	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3621	ING1	"inhibitor of growth family, member 1"	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3490	IGFBP7	insulin-like growth factor binding protein 7	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3915	LAMC1	"laminin, gamma 1 (formerly LAMB2)"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
83596	BCL2L12	BCL2-like 12 (proline rich)	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
51147	ING4	"inhibitor of growth family, member 4"	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
3741	KCNA5	"potassium voltage-gated channel, shaker-related subfamily, member 5"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
2305	FOXM1	forkhead box M1	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
2950	GSTP1	glutathione S-transferase pi 1	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
1385	CREB1	cAMP responsive element binding protein 1	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
5578	PRKCA	"protein kinase C, alpha"	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
7298	TYMS	thymidylate synthetase	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
6469	SHH	sonic hedgehog	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
11200	CHEK2	checkpoint kinase 2	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
598	BCL2L1	BCL2-like 1	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
3217	HOXB7	homeobox B7	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
3566	IL4R	interleukin 4 receptor	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
351	APP	amyloid beta (A4) precursor protein	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
366	AQP9	aquaporin 9	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
664	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
706	TSPO	translocator protein (18kDa)	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
9021	SOCS3	suppressor of cytokine signaling 3	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
991	CDC20	cell division cycle 20	umls:C0017636	Glioblastoma	0.002817133	1	Biomarker									
63827	BCAN	brevican	umls:C0017636	Glioblastoma	0.002817133	2	Biomarker									
7157	TP53	tumor protein p53	umls:C1519214	Secondary Glioblastoma	0.002687024	9	Biomarker									
7145	TNS1	tensin 1	umls:C0017636	Glioblastoma	0.002687024	9	Biomarker									
3021	H3F3B	"H3 histone, family 3B (H3.3B)"	umls:C0017636	Glioblastoma	0.002687024	9	Biomarker									
146	ADRA1D	adrenoceptor alpha 1D	umls:C0017636	Glioblastoma	0.002687024	9	Biomarker									
3679	ITGA7	"integrin, alpha 7"	umls:C0017636	Glioblastoma	0.002518574	1	GeneticVariation									
1949	EFNB3	ephrin-B3	umls:C0017636	Glioblastoma	0.002518574	1	PostTranslationalModification									
4856	NOV	nephroblastoma overexpressed	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
3909	LAMA3	"laminin, alpha 3"	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
1307	COL16A1	"collagen, type XVI, alpha 1"	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
8038	ADAM12	ADAM metallopeptidase domain 12	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
6198	RPS6KB1	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
79682	CENPU	centromere protein U	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
5580	PRKCD	"protein kinase C, delta"	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
5266	PI3	"peptidase inhibitor 3, skin-derived"	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
8651	SOCS1	suppressor of cytokine signaling 1	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
163732	CITED4	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"	umls:C0017636	Glioblastoma	0.002518574	1	GeneticVariation									
842	CASP9	"caspase 9, apoptosis-related cysteine peptidase"	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
10451	VAV3	vav 3 guanine nucleotide exchange factor	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
2549	GAB1	GRB2-associated binding protein 1	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
7525	YES1	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
7508	XPC	"xeroderma pigmentosum, complementation group C"	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
9100	USP10	ubiquitin specific peptidase 10	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
10135	NAMPT	nicotinamide phosphoribosyltransferase	umls:C0017636	Glioblastoma	0.002518574	1	Biomarker									
9447	AIM2	absent in melanoma 2	umls:C0017636	Glioblastoma	0.002518574	1	AlteredExpression									
